
----------------------------- live log collection ------------------------------
INFO     httpx:_client.py:1025 HTTP Request: GET http://localhost:11434/api/tags "HTTP/1.1 200 OK"

tests/providers/test_ollama.py::TestCompleteSuccess::test_result_is_non_empty_string 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 33%]
tests/providers/test_ollama.py::TestCompleteSuccess::test_strips_leading_trailing_whitespace 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 33%]
tests/providers/test_ollama.py::TestCompleteSuccess::test_model_kwarg_overrides_default 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 33%]
tests/providers/test_ollama.py::TestCompleteSuccess::test_temperature_forwarded_as_option 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 33%]
tests/providers/test_ollama.py::TestCompleteSuccess::test_max_tokens_forwarded_as_num_predict 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 33%]
tests/providers/test_ollama.py::TestCompleteSuccess::test_stream_always_false_in_payload 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 33%]
tests/providers/test_ollama.py::TestCompleteSuccess::test_fallback_generate_response_shape 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_connect_error_raises_provider_unavailable PASSED [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_timeout_raises_provider_unavailable PASSED [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_http_404_raises_model_not_found 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 404 Not Found"
PASSED                                                                   [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_model_not_found_includes_ollama_detail 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 404 Not Found"
PASSED                                                                   [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_http_500_raises_provider_unavailable 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 500 Internal Server Error"
PASSED                                                                   [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_non_json_body_raises_provider_unavailable 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_unexpected_response_shape_raises_provider_unavailable 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 34%]
tests/providers/test_ollama.py::TestCompleteErrors::test_http_error_raises_provider_unavailable PASSED [ 35%]
tests/providers/test_ollama.py::TestIsAvailable::test_returns_true_when_tags_200 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: GET http://localhost:11434/api/tags "HTTP/1.1 200 OK"
PASSED                                                                   [ 35%]
tests/providers/test_ollama.py::TestIsAvailable::test_returns_false_when_connect_error PASSED [ 35%]
tests/providers/test_ollama.py::TestIsAvailable::test_returns_false_when_timeout PASSED [ 35%]
tests/providers/test_ollama.py::TestIsAvailable::test_returns_false_on_non_200_status 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: GET http://localhost:11434/api/tags "HTTP/1.1 503 Service Unavailable"
PASSED                                                                   [ 35%]
tests/providers/test_ollama.py::TestIsAvailable::test_does_not_raise_on_any_network_failure PASSED [ 35%]
tests/providers/test_ollama.py::TestOllamaIntegration::test_complete_returns_non_empty_string 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
PASSED                                                                   [ 35%]
tests/providers/test_ollama.py::TestOllamaIntegration::test_is_available_returns_true 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: GET http://localhost:11434/api/tags "HTTP/1.1 200 OK"
PASSED                                                                   [ 35%]
tests/providers/test_ollama.py::TestOllamaIntegration::test_model_not_found_for_nonexistent_model 
-------------------------------- live log call ---------------------------------
INFO     httpx:_client.py:1740 HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 404 Not Found"
PASSED                                                                   [ 35%]
tests/providers/test_openai.py::TestSDKAvailability::test_raises_when_sdk_not_installed PASSED [ 36%]
tests/providers/test_openai.py::TestConstruction::test_raises_on_empty_api_key PASSED [ 36%]
tests/providers/test_openai.py::TestConstruction::test_raises_on_none_api_key PASSED [ 36%]
tests/providers/test_openai.py::TestConstruction::test_uses_provided_default_model PASSED [ 36%]
tests/providers/test_openai.py::TestConstruction::test_falls_back_to_default_model_when_none_given PASSED [ 36%]
tests/providers/test_openai.py::TestComplete::test_returns_assistant_text PASSED [ 36%]
tests/providers/test_openai.py::TestComplete::test_messages_passed_through_unmodified PASSED [ 36%]
tests/providers/test_openai.py::TestComplete::test_explicit_model_overrides_default PASSED [ 36%]
tests/providers/test_openai.py::TestComplete::test_max_tokens_forwarded PASSED [ 37%]
tests/providers/test_openai.py::TestComplete::test_temperature_forwarded_when_present PASSED [ 37%]
tests/providers/test_openai.py::TestComplete::test_top_p_forwarded_when_present PASSED [ 37%]
tests/providers/test_openai.py::TestComplete::test_temperature_absent_when_not_supplied PASSED [ 37%]
tests/providers/test_openai.py::TestComplete::test_empty_content_returns_empty_string PASSED [ 37%]
tests/providers/test_registry.py::TestOllamaOnly::test_ollama_is_available PASSED [ 37%]
tests/providers/test_registry.py::TestOllamaOnly::test_anthropic_is_none_when_key_missing PASSED [ 37%]
tests/providers/test_registry.py::TestOllamaOnly::test_openai_is_none_when_key_missing PASSED [ 37%]
tests/providers/test_registry.py::TestOllamaOnly::test_no_exception_raised_for_missing_cloud_keys PASSED [ 37%]
tests/providers/test_registry.py::TestOllamaOnly::test_available_list_contains_only_ollama PASSED [ 38%]
tests/providers/test_registry.py::TestOllamaOnly::test_unavailable_list_contains_cloud_providers PASSED [ 38%]
tests/providers/test_registry.py::TestFullConfig::test_all_three_providers_available PASSED [ 38%]
tests/providers/test_registry.py::TestFullConfig::test_available_returns_all_three PASSED [ 38%]
tests/providers/test_registry.py::TestFullConfig::test_unavailable_is_empty PASSED [ 38%]
tests/providers/test_registry.py::TestNoOllamaSection::test_ollama_none_when_section_absent PASSED [ 38%]
tests/providers/test_registry.py::TestResolve::test_resolve_ollama_model_string PASSED [ 38%]
tests/providers/test_registry.py::TestResolve::test_resolve_unavailable_provider_returns_none PASSED [ 38%]
tests/providers/test_registry.py::TestResolve::test_resolve_string_without_slash_returns_none PASSED [ 39%]
tests/providers/test_registry.py::TestResolve::test_resolve_unknown_provider_name_returns_none PASSED [ 39%]
tests/providers/test_registry.py::TestResolve::test_resolve_anthropic_when_available PASSED [ 39%]
tests/providers/test_registry.py::TestResolveWithFallback::test_primary_used_when_available PASSED [ 39%]
tests/providers/test_registry.py::TestResolveWithFallback::test_falls_back_when_primary_unavailable PASSED [ 39%]
tests/providers/test_registry.py::TestResolveWithFallback::test_returns_none_when_entire_chain_unavailable PASSED [ 39%]
tests/providers/test_registry.py::TestResolveWithFallback::test_second_fallback_used_when_first_unavailable PASSED [ 39%]
tests/providers/test_registry.py::TestResolveWithFallback::test_empty_fallbacks_list PASSED [ 39%]
tests/providers/test_registry.py::TestEdgeCases::test_empty_api_key_string_registers_as_none PASSED [ 40%]
tests/providers/test_registry.py::TestEdgeCases::test_whitespace_only_api_key_registers_as_none PASSED [ 40%]
tests/providers/test_registry.py::TestEdgeCases::test_repr_does_not_raise PASSED [ 40%]
tests/providers/test_registry.py::TestEdgeCases::test_get_unknown_key_returns_none PASSED [ 40%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_first_run_creates_file PASSED [ 40%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_returns_true_on_correct_password PASSED [ 40%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_returns_false_on_wrong_password PASSED [ 40%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_is_unlocked_false_before_unlock PASSED [ 40%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_is_unlocked_true_after_unlock PASSED [ 40%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_is_unlocked_false_after_lock PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_get_raises_when_locked PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_set_raises_when_locked PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_set_and_get_round_trip PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_set_persists_across_instances PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_multiple_secrets_persist PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_smtp_credentials_round_trip PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_api_key_round_trip PASSED [ 41%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_missing_password_arg_raises_value_error PASSED [ 42%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_unknown_method_raises_value_error PASSED [ 42%]
tests/secrets/test_manager.py::TestPasswordUnlock::test_wrong_password_leaves_store_locked PASSED [ 42%]
tests/secrets/test_manager.py::TestKeychainUnlock::test_first_run_generates_and_stores_key PASSED [ 42%]
tests/secrets/test_manager.py::TestKeychainUnlock::test_second_unlock_reuses_stored_key PASSED [ 42%]
tests/secrets/test_manager.py::TestKeychainUnlock::test_missing_keychain_entry_raises_decrypt_error PASSED [ 42%]
tests/secrets/test_manager.py::TestKeychainUnlock::test_keyring_import_failure_raises_method_error PASSED [ 42%]
tests/secrets/test_manager.py::TestKeychainUnlock::test_keychain_set_get_round_trip PASSED [ 42%]
tests/secrets/test_manager.py::TestKeychainUnlock::test_keychain_persists_across_instances PASSED [ 42%]
tests/secrets/test_manager.py::TestLockAndMemory::test_lock_clears_session_key PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_lock_clears_secrets_dict PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_lock_clears_method PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_get_after_lock_raises PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_set_after_lock_raises PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_re_unlock_after_lock PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_multiple_lock_calls_are_idempotent PASSED [ 43%]
tests/secrets/test_manager.py::TestLockAndMemory::test_session_key_not_written_to_disk PASSED [ 43%]
tests/secrets/test_manager.py::TestPersistence::test_file_does_not_contain_secret_in_plaintext PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_file_is_not_json_parseable PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_magic_bytes_present PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_version_byte_correct PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_file_size_grows_with_secrets PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_file_permissions_unix PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_ciphertext_byte_flip_detected PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_aad_tampering_detected PASSED [ 44%]
tests/secrets/test_manager.py::TestPersistence::test_bad_magic_returns_false PASSED [ 45%]
tests/secrets/test_manager.py::TestPersistence::test_salt_reused_across_saves PASSED [ 45%]
tests/secrets/test_manager.py::TestPersistence::test_nonce_changes_on_each_save PASSED [ 45%]
tests/secrets/test_manager.py::TestPersistence::test_parent_directory_created_automatically PASSED [ 45%]
tests/secrets/test_manager.py::TestEdgeCases::test_get_missing_key_raises_key_error PASSED [ 45%]
tests/secrets/test_manager.py::TestEdgeCases::test_delete_missing_key_raises_key_error PASSED [ 45%]
tests/secrets/test_manager.py::TestEdgeCases::test_overwrite_existing_key PASSED [ 45%]
tests/secrets/test_manager.py::TestEdgeCases::test_empty_string_value PASSED [ 45%]
tests/secrets/test_manager.py::TestEdgeCases::test_unicode_value_round_trip PASSED [ 45%]
tests/secrets/test_manager.py::TestEdgeCases::test_long_value_round_trip PASSED [ 46%]
tests/secrets/test_manager.py::TestEdgeCases::test_truncated_file_returns_false PASSED [ 46%]
tests/secrets/test_manager.py::TestEdgeCases::test_token_missing_pkcs11_lib_raises PASSED [ 46%]
tests/secrets/test_manager.py::TestEdgeCases::test_token_missing_pin_raises PASSED [ 46%]
tests/secrets/test_manager.py::TestEdgeCases::test_token_import_failure_raises_method_error PASSED [ 46%]
tests/secrets/test_manager.py::TestEdgeCases::test_empty_secrets_on_first_run PASSED [ 46%]
tests/secrets/test_manager.py::TestEdgeCases::test_delete_persists_across_instances PASSED [ 46%]
tests/secrets/test_manager.py::TestReprAndHelpers::test_repr_shows_locked PASSED [ 46%]
tests/secrets/test_manager.py::TestReprAndHelpers::test_repr_shows_unlocked PASSED [ 47%]
tests/secrets/test_manager.py::TestReprAndHelpers::test_list_keys_returns_correct_names PASSED [ 47%]
tests/secrets/test_manager.py::TestReprAndHelpers::test_list_keys_raises_when_locked PASSED [ 47%]
tests/secrets/test_manager.py::TestReprAndHelpers::test_delete_raises_when_locked PASSED [ 47%]
tests/secrets/test_manager.py::TestReprAndHelpers::test_header_size_constant_is_correct PASSED [ 47%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_api_key_round_trip PASSED [ 47%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_correct_password_returns_true PASSED [ 47%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_first_run_creates_file PASSED [ 47%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_get_raises_when_locked PASSED [ 47%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_is_unlocked_false_after_lock PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_is_unlocked_false_initially PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_is_unlocked_true_after_unlock PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_missing_password_arg_raises PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_multiple_secrets_persist PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_set_and_get_round_trip PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_set_persists_across_instances PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_set_raises_when_locked PASSED [ 48%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_smtp_credentials_round_trip PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_unknown_method_raises PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_wrong_password_leaves_store_locked PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestPasswordUnlock::test_wrong_password_returns_false PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestKeychainUnlock::test_first_run_generates_and_stores_key PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestKeychainUnlock::test_keychain_persists_across_instances PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestKeychainUnlock::test_keychain_set_get_round_trip PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestKeychainUnlock::test_keyring_import_failure_raises_method_error PASSED [ 49%]
tests/secrets/test_manager_unittest.py::TestKeychainUnlock::test_missing_keychain_entry_raises_decrypt_error PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestKeychainUnlock::test_second_unlock_reuses_stored_key PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_get_after_lock_raises PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_lock_clears_method PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_lock_clears_secrets_dict PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_lock_clears_session_key PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_multiple_lock_calls_idempotent PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_re_unlock_after_lock PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_session_key_not_written_to_disk PASSED [ 50%]
tests/secrets/test_manager_unittest.py::TestLockAndMemory::test_set_after_lock_raises PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_aad_tampering_detected PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_bad_magic_returns_false PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_ciphertext_byte_flip_detected PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_file_does_not_contain_secret_in_plaintext PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_file_is_not_json_parseable PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_file_permissions_unix PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_file_size_grows_with_secrets PASSED [ 51%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_magic_bytes_present PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_nonce_changes_on_each_save PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_parent_directory_created_automatically PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_salt_reused_across_saves PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestPersistence::test_version_byte_correct PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_delete_missing_key_raises_key_error PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_delete_persists_across_instances PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_empty_secrets_on_first_run PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_empty_string_value PASSED [ 52%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_get_missing_key_raises_key_error PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_long_value_round_trip PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_overwrite_existing_key PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_token_import_failure_raises_method_error PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_token_missing_pin_raises PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_token_missing_pkcs11_lib_raises PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_truncated_file_returns_false PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestEdgeCases::test_unicode_value_round_trip PASSED [ 53%]
tests/secrets/test_manager_unittest.py::TestReprAndHelpers::test_delete_raises_when_locked PASSED [ 54%]
tests/secrets/test_manager_unittest.py::TestReprAndHelpers::test_header_size_constant_is_correct PASSED [ 54%]
tests/secrets/test_manager_unittest.py::TestReprAndHelpers::test_list_keys_raises_when_locked PASSED [ 54%]
tests/secrets/test_manager_unittest.py::TestReprAndHelpers::test_list_keys_returns_correct_names PASSED [ 54%]
tests/secrets/test_manager_unittest.py::TestReprAndHelpers::test_repr_shows_locked PASSED [ 54%]
tests/secrets/test_manager_unittest.py::TestReprAndHelpers::test_repr_shows_unlocked PASSED [ 54%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_file_exists[invoice] PASSED [ 54%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_file_exists[contract] PASSED [ 54%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_file_exists[code_file] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_file_exists[email] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_file_exists[report] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_parses_as_valid_yaml[invoice] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_parses_as_valid_yaml[contract] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_parses_as_valid_yaml[code_file] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_parses_as_valid_yaml[email] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_parses_as_valid_yaml[report] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_required_top_level_keys[invoice] PASSED [ 55%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_required_top_level_keys[contract] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_required_top_level_keys[code_file] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_required_top_level_keys[email] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_required_top_level_keys[report] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_document_type_matches_filename[invoice] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_document_type_matches_filename[contract] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_document_type_matches_filename[code_file] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_document_type_matches_filename[email] PASSED [ 56%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_document_type_matches_filename[report] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_is_list[invoice] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_is_list[contract] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_is_list[code_file] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_is_list[email] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_is_list[report] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_five_expected_elements[invoice] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_five_expected_elements[contract] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_five_expected_elements[code_file] PASSED [ 57%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_five_expected_elements[email] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_five_expected_elements[report] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_are_non_empty_strings[invoice] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_are_non_empty_strings[contract] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_are_non_empty_strings[code_file] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_are_non_empty_strings[email] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_expected_elements_are_non_empty_strings[report] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_if_present_is_list[invoice] PASSED [ 58%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_if_present_is_list[contract] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_if_present_is_list[code_file] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_if_present_is_list[email] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_if_present_is_list[report] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_three_suspicious_patterns[invoice] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_three_suspicious_patterns[contract] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_three_suspicious_patterns[code_file] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_three_suspicious_patterns[email] PASSED [ 59%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_at_least_three_suspicious_patterns[report] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_patterns_are_non_empty_strings[invoice] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_patterns_are_non_empty_strings[contract] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_patterns_are_non_empty_strings[code_file] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_patterns_are_non_empty_strings[email] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_suspicious_patterns_are_non_empty_strings[report] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_coherence_threshold_is_float_in_range[invoice] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_coherence_threshold_is_float_in_range[contract] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_coherence_threshold_is_float_in_range[code_file] PASSED [ 60%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_coherence_threshold_is_float_in_range[email] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_coherence_threshold_is_float_in_range[report] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_version_is_string[invoice] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_version_is_string[contract] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_version_is_string[code_file] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_version_is_string[email] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_version_is_string[report] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_description_is_non_empty_string[invoice] PASSED [ 61%]
tests/skills/test_coherence_profiles.py::TestCoherenceProfileStructure::test_description_is_non_empty_string[contract] PASSED [ 62%]
